Order_Detail_ID,Order_ID,Product_ID,Quantity,Unit_Price,Discount_Percent,Gross_Sales,Discount_Amount,Net_Sales
OD010166,ORD006507,PROD0077,9,138000,0,1242000,0,1242000
OD010167,ORD006508,PROD0023,6,98000,10,588000,58800,529200
OD010168,ORD006509,PROD0091,3,148000,7,444000,31080,412920
OD010169,ORD006510,PROD0175,6,435000,7,2610000,182700,2427300
OD010170,ORD006511,PROD0091,3,148000,2,444000,8880,435120
OD010171,ORD006512,PROD0092,5,150000,0,750000,0,750000
OD010172,ORD006512,PROD0060,1,150000,15,150000,22500,127500
OD010173,ORD006513,PROD0096,5,165000,2,825000,16500,808500
OD010174,ORD006513,PROD0060,6,150000,0,900000,0,900000
OD010175,ORD006514,PROD0192,4,135661,10,542644,54264.4,488379.6
OD010176,ORD006515,PROD0160,2,310000,0,620000,0,620000
OD010177,ORD006516,PROD0141,1,235000,0,235000,0,235000
OD010178,ORD006517,PROD0133,2,295000,5,590000,29500,560500
OD010179,ORD006517,PROD0066,4,114500,5,458000,22900,435100
OD010180,ORD006518,PROD0136,10,380000,10,3800000,380000,3420000
OD010181,ORD006518,PROD0193,5,348268,15,1741340,261201,1480139
OD010182,ORD006519,PROD0039,10,115000,0,1150000,0,1150000
OD010183,ORD006520,PROD0173,2,299000,0,598000,0,598000
OD010184,ORD006520,PROD0199,10,63002,5,630020,31501,598519
OD010185,ORD006521,PROD0013,10,80000,2,800000,16000,784000
OD010186,ORD006521,PROD0018,1,94000,10,94000,9400,84600
OD010187,ORD006522,PROD0098,1,132000,0,132000,0,132000
OD010188,ORD006522,PROD0137,7,165000,0,1155000,0,1155000
OD010189,ORD006522,PROD0105,3,135000,0,405000,0,405000
OD010190,ORD006523,PROD0149,7,225000,0,1575000,0,1575000
OD010191,ORD006523,PROD0165,7,255000,0,1785000,0,1785000
OD010192,ORD006524,PROD0054,1,115000,5,115000,5750,109250
OD010193,ORD006525,PROD0105,9,135000,10,1215000,121500,1093500
OD010194,ORD006526,PROD0016,9,80000,10,720000,72000,648000
OD010195,ORD006526,PROD0024,5,98000,0,490000,0,490000
OD010196,ORD006526,PROD0148,10,210000,0,2100000,0,2100000
OD010197,ORD006527,PROD0180,6,142869,5,857214,42860.7,814353.3
OD010198,ORD006528,PROD0114,8,155500,2,1244000,24880,1219120
OD010199,ORD006529,PROD0146,3,185000,5,555000,27750,527250
OD010200,ORD006530,PROD0194,7,285723,7,2000061,140004.27,1860056.73
OD010201,ORD006530,PROD0016,10,80000,10,800000,80000,720000
OD010202,ORD006531,PROD0146,8,185000,0,1480000,0,1480000
OD010203,ORD006531,PROD0125,7,195000,0,1365000,0,1365000
OD010204,ORD006532,PROD0186,5,265147,0,1325735,0,1325735
OD010205,ORD006532,PROD0061,2,155000,5,310000,15500,294500
OD010206,ORD006533,PROD0127,4,225000,0,900000,0,900000
OD010207,ORD006534,PROD0169,8,220000,2,1760000,35200,1724800
OD010208,ORD006534,PROD0100,6,135000,2,810000,16200,793800
OD010209,ORD006535,PROD0055,2,120000,0,240000,0,240000
OD010210,ORD006535,PROD0189,3,235752,15,707256,106088.4,601167.6
OD010211,ORD006536,PROD0032,5,105000,10,525000,52500,472500
OD010212,ORD006537,PROD0164,1,235000,5,235000,11750,223250
OD010213,ORD006538,PROD0168,5,320000,10,1600000,160000,1440000
OD010214,ORD006538,PROD0008,10,70000,0,700000,0,700000
OD010215,ORD006538,PROD0071,8,128000,10,1024000,102400,921600
OD010216,ORD006539,PROD0117,10,175000,5,1750000,87500,1662500
OD010217,ORD006540,PROD0021,10,95000,0,950000,0,950000
OD010218,ORD006541,PROD0030,1,100000,5,100000,5000,95000
OD010219,ORD006542,PROD0067,4,120000,5,480000,24000,456000
OD010220,ORD006542,PROD0190,3,309979,5,929937,46496.85,883440.15
OD010221,ORD006543,PROD0086,7,148000,10,1036000,103600,932400
OD010222,ORD006543,PROD0136,1,380000,2,380000,7600,372400
OD010223,ORD006544,PROD0122,7,165000,10,1155000,115500,1039500
OD010224,ORD006544,PROD0091,4,148000,10,592000,59200,532800
OD010225,ORD006545,PROD0018,2,94000,2,188000,3760,184240
OD010226,ORD006546,PROD0192,3,135661,7,406983,28488.81,378494.19
OD010227,ORD006547,PROD0108,7,145000,0,1015000,0,1015000
OD010228,ORD006548,PROD0068,5,120000,5,600000,30000,570000
OD010229,ORD006549,PROD0089,9,140000,0,1260000,0,1260000
OD010230,ORD006549,PROD0089,10,140000,0,1400000,0,1400000
OD010231,ORD006550,PROD0196,6,332371,2,1994226,39884.52,1954341.48
OD010232,ORD006550,PROD0080,7,145000,0,1015000,0,1015000
OD010233,ORD006551,PROD0198,5,26819,10,134095,13409.5,120685.5
OD010234,ORD006551,PROD0027,4,92000,10,368000,36800,331200
OD010235,ORD006552,PROD0041,7,95000,0,665000,0,665000
OD010236,ORD006553,PROD0030,1,100000,0,100000,0,100000
OD010237,ORD006554,PROD0190,9,309979,10,2789811,278981.1,2510829.9
OD010238,ORD006554,PROD0119,7,185000,0,1295000,0,1295000
OD010239,ORD006555,PROD0099,3,134000,15,402000,60300,341700
OD010240,ORD006555,PROD0014,1,80000,5,80000,4000,76000
OD010241,ORD006556,PROD0034,2,98000,5,196000,9800,186200
OD010242,ORD006557,PROD0187,8,225148,0,1801184,0,1801184
OD010243,ORD006557,PROD0193,7,348268,2,2437876,48757.52,2389118.48
OD010244,ORD006557,PROD0066,7,114500,10,801500,80150,721350
OD010245,ORD006558,PROD0143,1,285000,2,285000,5700,279300
OD010246,ORD006558,PROD0065,1,110000,10,110000,11000,99000
OD010247,ORD006559,PROD0193,9,348268,5,3134412,156720.6,2977691.4
OD010248,ORD006560,PROD0028,5,95000,10,475000,47500,427500
OD010249,ORD006560,PROD0019,4,95000,7,380000,26600,353400
OD010250,ORD006561,PROD0071,1,128000,5,128000,6400,121600
OD010251,ORD006561,PROD0036,2,102000,10,204000,20400,183600
OD010252,ORD006562,PROD0139,8,210000,10,1680000,168000,1512000
OD010253,ORD006563,PROD0184,8,79485,15,635880,95382,540498
OD010254,ORD006564,PROD0192,3,135661,0,406983,0,406983
OD010255,ORD006565,PROD0197,3,221508,7,664524,46516.68,618007.32
OD010256,ORD006566,PROD0039,4,115000,5,460000,23000,437000
OD010257,ORD006566,PROD0011,5,75000,7,375000,26250,348750
OD010258,ORD006567,PROD0036,9,102000,10,918000,91800,826200
OD010259,ORD006568,PROD0152,5,285000,0,1425000,0,1425000
OD010260,ORD006569,PROD0028,8,95000,7,760000,53200,706800
OD010261,ORD006569,PROD0137,9,165000,2,1485000,29700,1455300
OD010262,ORD006570,PROD0115,6,158000,5,948000,47400,900600
OD010263,ORD006571,PROD0159,3,285000,0,855000,0,855000
OD010264,ORD006571,PROD0024,10,98000,0,980000,0,980000
OD010265,ORD006572,PROD0088,7,155500,5,1088500,54425,1034075
OD010266,ORD006572,PROD0018,7,94000,2,658000,13160,644840
OD010267,ORD006573,PROD0005,10,60000,0,600000,0,600000
OD010268,ORD006573,PROD0149,7,225000,0,1575000,0,1575000
OD010269,ORD006574,PROD0111,6,16000,0,96000,0,96000
OD010270,ORD006575,PROD0159,9,285000,5,2565000,128250,2436750
OD010271,ORD006576,PROD0016,2,80000,2,160000,3200,156800
OD010272,ORD006576,PROD0063,10,140000,0,1400000,0,1400000
OD010273,ORD006577,PROD0028,3,95000,2,285000,5700,279300
OD010274,ORD006578,PROD0117,10,175000,2,1750000,35000,1715000
OD010275,ORD006578,PROD0113,6,150000,0,900000,0,900000
OD010276,ORD006579,PROD0149,9,225000,0,2025000,0,2025000
OD010277,ORD006580,PROD0018,4,94000,0,376000,0,376000
OD010278,ORD006580,PROD0010,8,75000,5,600000,30000,570000
OD010279,ORD006581,PROD0171,6,255000,7,1530000,107100,1422900
OD010280,ORD006582,PROD0127,7,225000,0,1575000,0,1575000
OD010281,ORD006583,PROD0024,6,98000,2,588000,11760,576240
OD010282,ORD006584,PROD0058,10,145000,10,1450000,145000,1305000
OD010283,ORD006584,PROD0082,8,138000,15,1104000,165600,938400
OD010284,ORD006585,PROD0082,3,138000,5,414000,20700,393300
OD010285,ORD006586,PROD0147,7,195000,2,1365000,27300,1337700
OD010286,ORD006587,PROD0072,4,125000,15,500000,75000,425000
OD010287,ORD006587,PROD0120,7,190000,0,1330000,0,1330000
OD010288,ORD006588,PROD0144,5,295000,0,1475000,0,1475000
OD010289,ORD006589,PROD0021,3,95000,5,285000,14250,270750
OD010290,ORD006589,PROD0094,3,158000,0,474000,0,474000
OD010291,ORD006590,PROD0051,5,102500,10,512500,51250,461250
OD010292,ORD006591,PROD0153,5,195000,5,975000,48750,926250
OD010293,ORD006592,PROD0027,9,92000,10,828000,82800,745200
OD010294,ORD006593,PROD0064,7,150000,2,1050000,21000,1029000
OD010295,ORD006593,PROD0125,8,195000,0,1560000,0,1560000
OD010296,ORD006593,PROD0109,2,150000,10,300000,30000,270000
OD010297,ORD006594,PROD0008,2,70000,5,140000,7000,133000
OD010298,ORD006595,PROD0182,1,295189,7,295189,20663.23,274525.77
OD010299,ORD006596,PROD0016,1,80000,2,80000,1600,78400
OD010300,ORD006597,PROD0088,2,155500,0,311000,0,311000
OD010301,ORD006597,PROD0013,7,80000,5,560000,28000,532000
OD010302,ORD006598,PROD0116,5,162000,0,810000,0,810000
OD010303,ORD006599,PROD0071,5,128000,10,640000,64000,576000
OD010304,ORD006599,PROD0135,8,350000,0,2800000,0,2800000
OD010305,ORD006600,PROD0126,5,210000,0,1050000,0,1050000
OD010306,ORD006601,PROD0183,1,324367,7,324367,22705.69,301661.31
OD010307,ORD006601,PROD0010,1,75000,2,75000,1500,73500
OD010308,ORD006602,PROD0128,2,250000,0,500000,0,500000
OD010309,ORD006602,PROD0069,4,125000,0,500000,0,500000
OD010310,ORD006603,PROD0123,9,170000,5,1530000,76500,1453500
OD010311,ORD006604,PROD0193,2,348268,0,696536,0,696536
OD010312,ORD006604,PROD0167,8,295000,5,2360000,118000,2242000
OD010313,ORD006604,PROD0195,1,160472,15,160472,24070.8,136401.2
OD010314,ORD006605,PROD0199,2,63002,0,126004,0,126004
OD010315,ORD006605,PROD0156,4,225000,0,900000,0,900000
OD010316,ORD006605,PROD0180,7,142869,2,1000083,20001.66,980081.34
OD010317,ORD006606,PROD0138,9,190000,5,1710000,85500,1624500
OD010318,ORD006607,PROD0025,8,82000,5,656000,32800,623200
OD010319,ORD006607,PROD0179,9,65000,15,585000,87750,497250
OD010320,ORD006608,PROD0136,5,380000,15,1900000,285000,1615000
OD010321,ORD006608,PROD0173,3,299000,2,897000,17940,879060
OD010322,ORD006609,PROD0066,5,114500,0,572500,0,572500
OD010323,ORD006609,PROD0118,3,180000,0,540000,0,540000
OD010324,ORD006610,PROD0083,4,138000,5,552000,27600,524400
OD010325,ORD006610,PROD0003,1,60000,0,60000,0,60000
OD010326,ORD006611,PROD0130,8,250000,7,2000000,140000,1860000
OD010327,ORD006611,PROD0061,10,155000,5,1550000,77500,1472500
OD010328,ORD006612,PROD0030,1,100000,0,100000,0,100000
OD010329,ORD006613,PROD0043,1,98000,7,98000,6860,91140
OD010330,ORD006613,PROD0139,9,210000,2,1890000,37800,1852200
OD010331,ORD006614,PROD0143,10,285000,15,2850000,427500,2422500
OD010332,ORD006615,PROD0059,1,135000,7,135000,9450,125550
OD010333,ORD006615,PROD0069,7,125000,5,875000,43750,831250
OD010334,ORD006616,PROD0164,5,235000,0,1175000,0,1175000
OD010335,ORD006617,PROD0095,8,162000,5,1296000,64800,1231200
OD010336,ORD006617,PROD0075,6,135000,5,810000,40500,769500
OD010337,ORD006618,PROD0172,3,277000,10,831000,83100,747900
OD010338,ORD006618,PROD0010,3,75000,7,225000,15750,209250
OD010339,ORD006619,PROD0136,7,380000,10,2660000,266000,2394000
OD010340,ORD006620,PROD0120,3,190000,7,570000,39900,530100
OD010341,ORD006620,PROD0080,2,145000,5,290000,14500,275500
OD010342,ORD006621,PROD0150,6,255000,2,1530000,30600,1499400
OD010343,ORD006621,PROD0056,7,125000,5,875000,43750,831250
OD010344,ORD006622,PROD0124,8,178000,2,1424000,28480,1395520
OD010345,ORD006623,PROD0052,7,105000,0,735000,0,735000
OD010346,ORD006624,PROD0156,5,225000,0,1125000,0,1125000
OD010347,ORD006625,PROD0084,9,140000,5,1260000,63000,1197000
OD010348,ORD006626,PROD0161,5,195000,0,975000,0,975000
OD010349,ORD006626,PROD0117,7,175000,2,1225000,24500,1200500
OD010350,ORD006627,PROD0009,10,75000,0,750000,0,750000
OD010351,ORD006628,PROD0124,10,178000,5,1780000,89000,1691000
OD010352,ORD006628,PROD0001,5,50000,2,250000,5000,245000
OD010353,ORD006629,PROD0147,5,195000,5,975000,48750,926250
OD010354,ORD006630,PROD0045,9,110000,10,990000,99000,891000
OD010355,ORD006631,PROD0197,6,221508,5,1329048,66452.4,1262595.6
OD010356,ORD006631,PROD0045,8,110000,0,880000,0,880000
OD010357,ORD006632,PROD0091,1,148000,5,148000,7400,140600
OD010358,ORD006633,PROD0113,9,150000,15,1350000,202500,1147500
OD010359,ORD006633,PROD0029,2,100000,5,200000,10000,190000
OD010360,ORD006634,PROD0046,4,115000,2,460000,9200,450800
OD010361,ORD006635,PROD0195,2,160472,7,320944,22466.08,298477.92
OD010362,ORD006635,PROD0073,10,128000,5,1280000,64000,1216000
OD010363,ORD006636,PROD0155,2,220000,15,440000,66000,374000
OD010364,ORD006636,PROD0091,6,148000,0,888000,0,888000
OD010365,ORD006637,PROD0043,2,98000,15,196000,29400,166600
OD010366,ORD006637,PROD0121,1,160000,5,160000,8000,152000
OD010367,ORD006638,PROD0028,3,95000,5,285000,14250,270750
OD010368,ORD006638,PROD0200,1,120944,7,120944,8466.08,112477.92
OD010369,ORD006639,PROD0136,3,380000,0,1140000,0,1140000
OD010370,ORD006640,PROD0138,2,190000,0,380000,0,380000
OD010371,ORD006640,PROD0006,7,65000,0,455000,0,455000
OD010372,ORD006641,PROD0054,2,115000,5,230000,11500,218500
OD010373,ORD006641,PROD0078,5,140000,5,700000,35000,665000
OD010374,ORD006642,PROD0071,1,128000,10,128000,12800,115200
OD010375,ORD006642,PROD0023,10,98000,2,980000,19600,960400
OD010376,ORD006643,PROD0009,5,75000,7,375000,26250,348750
OD010377,ORD006644,PROD0120,4,190000,2,760000,15200,744800
OD010378,ORD006645,PROD0084,4,140000,7,560000,39200,520800
OD010379,ORD006646,PROD0048,1,122200,0,122200,0,122200
OD010380,ORD006647,PROD0118,3,180000,0,540000,0,540000
OD010381,ORD006648,PROD0199,9,63002,2,567018,11340.36,555677.64
OD010382,ORD006649,PROD0190,4,309979,15,1239916,185987.4,1053928.6
OD010383,ORD006650,PROD0176,9,450000,5,4050000,202500,3847500
OD010384,ORD006651,PROD0054,2,115000,5,230000,11500,218500
OD010385,ORD006652,PROD0035,4,98000,0,392000,0,392000
OD010386,ORD006652,PROD0049,7,95000,2,665000,13300,651700
OD010387,ORD006653,PROD0063,1,140000,10,140000,14000,126000
OD010388,ORD006653,PROD0004,4,60000,5,240000,12000,228000
OD010389,ORD006653,PROD0063,9,140000,0,1260000,0,1260000
OD010390,ORD006654,PROD0115,5,158000,10,790000,79000,711000
OD010391,ORD006655,PROD0050,10,98000,0,980000,0,980000
OD010392,ORD006656,PROD0200,2,120944,5,241888,12094.4,229793.6
OD010393,ORD006657,PROD0170,10,245000,0,2450000,0,2450000
OD010394,ORD006657,PROD0075,9,135000,10,1215000,121500,1093500
OD010395,ORD006658,PROD0083,4,138000,15,552000,82800,469200
OD010396,ORD006658,PROD0100,6,135000,0,810000,0,810000
OD010397,ORD006658,PROD0067,2,120000,10,240000,24000,216000
OD010398,ORD006659,PROD0012,2,75000,10,150000,15000,135000
OD010399,ORD006660,PROD0077,4,138000,7,552000,38640,513360
OD010400,ORD006661,PROD0115,4,158000,7,632000,44240,587760
OD010401,ORD006662,PROD0051,6,102500,7,615000,43050,571950
OD010402,ORD006663,PROD0043,10,98000,0,980000,0,980000
OD010403,ORD006664,PROD0105,1,135000,2,135000,2700,132300
OD010404,ORD006664,PROD0004,9,60000,2,540000,10800,529200
OD010405,ORD006665,PROD0148,3,210000,0,630000,0,630000
OD010406,ORD006666,PROD0137,7,165000,5,1155000,57750,1097250
OD010407,ORD006667,PROD0194,10,285723,0,2857230,0,2857230
OD010408,ORD006667,PROD0030,8,100000,5,800000,40000,760000
OD010409,ORD006668,PROD0160,1,310000,5,310000,15500,294500
OD010410,ORD006668,PROD0021,6,95000,0,570000,0,570000
OD010411,ORD006669,PROD0154,2,200000,0,400000,0,400000
OD010412,ORD006670,PROD0046,3,115000,5,345000,17250,327750
OD010413,ORD006670,PROD0165,6,255000,15,1530000,229500,1300500
OD010414,ORD006671,PROD0028,6,95000,5,570000,28500,541500
OD010415,ORD006672,PROD0163,10,225000,10,2250000,225000,2025000
OD010416,ORD006673,PROD0125,3,195000,15,585000,87750,497250
OD010417,ORD006674,PROD0010,10,75000,5,750000,37500,712500
OD010418,ORD006675,PROD0054,5,115000,5,575000,28750,546250
OD010419,ORD006676,PROD0096,3,165000,5,495000,24750,470250
OD010420,ORD006676,PROD0135,7,350000,0,2450000,0,2450000
OD010421,ORD006677,PROD0147,7,195000,0,1365000,0,1365000
OD010422,ORD006677,PROD0110,9,155000,0,1395000,0,1395000
OD010423,ORD006678,PROD0139,10,210000,2,2100000,42000,2058000
OD010424,ORD006679,PROD0071,7,128000,0,896000,0,896000
OD010425,ORD006680,PROD0066,7,114500,0,801500,0,801500
OD010426,ORD006681,PROD0039,3,115000,7,345000,24150,320850
OD010427,ORD006682,PROD0134,3,310000,2,930000,18600,911400
OD010428,ORD006682,PROD0135,6,350000,5,2100000,105000,1995000
OD010429,ORD006683,PROD0183,7,324367,2,2270569,45411.38,2225157.62
OD010430,ORD006684,PROD0105,4,135000,2,540000,10800,529200
OD010431,ORD006684,PROD0123,6,170000,2,1020000,20400,999600
OD010432,ORD006685,PROD0145,6,170000,5,1020000,51000,969000
OD010433,ORD006686,PROD0175,5,435000,0,2175000,0,2175000
OD010434,ORD006686,PROD0102,1,143000,15,143000,21450,121550
OD010435,ORD006687,PROD0150,5,255000,5,1275000,63750,1211250
OD010436,ORD006688,PROD0161,3,195000,5,585000,29250,555750
OD010437,ORD006689,PROD0117,2,175000,2,350000,7000,343000
OD010438,ORD006690,PROD0110,5,155000,10,775000,77500,697500
OD010439,ORD006690,PROD0134,8,310000,2,2480000,49600,2430400
OD010440,ORD006691,PROD0163,8,225000,10,1800000,180000,1620000
OD010441,ORD006692,PROD0112,4,170000,0,680000,0,680000
OD010442,ORD006692,PROD0110,6,155000,10,930000,93000,837000
OD010443,ORD006693,PROD0044,2,105000,15,210000,31500,178500
OD010444,ORD006694,PROD0193,3,348268,0,1044804,0,1044804
OD010445,ORD006695,PROD0012,5,75000,0,375000,0,375000
OD010446,ORD006695,PROD0171,4,255000,10,1020000,102000,918000
OD010447,ORD006696,PROD0077,7,138000,5,966000,48300,917700
OD010448,ORD006697,PROD0051,8,102500,0,820000,0,820000
OD010449,ORD006697,PROD0046,6,115000,5,690000,34500,655500
OD010450,ORD006697,PROD0146,1,185000,15,185000,27750,157250
OD010451,ORD006698,PROD0058,9,145000,15,1305000,195750,1109250
OD010452,ORD006698,PROD0027,5,92000,2,460000,9200,450800
OD010453,ORD006699,PROD0093,9,155000,5,1395000,69750,1325250
OD010454,ORD006700,PROD0183,3,324367,5,973101,48655.05,924445.95
OD010455,ORD006700,PROD0174,7,325000,0,2275000,0,2275000
OD010456,ORD006701,PROD0070,3,126000,0,378000,0,378000
OD010457,ORD006702,PROD0130,6,250000,0,1500000,0,1500000
OD010458,ORD006702,PROD0096,9,165000,0,1485000,0,1485000
OD010459,ORD006702,PROD0080,6,145000,5,870000,43500,826500
OD010460,ORD006703,PROD0005,10,60000,0,600000,0,600000
OD010461,ORD006703,PROD0032,4,105000,5,420000,21000,399000
OD010462,ORD006704,PROD0174,2,325000,7,650000,45500,604500
OD010463,ORD006705,PROD0193,5,348268,0,1741340,0,1741340
OD010464,ORD006705,PROD0190,9,309979,2,2789811,55796.22,2734014.78
OD010465,ORD006706,PROD0192,6,135661,0,813966,0,813966
OD010466,ORD006707,PROD0095,7,162000,5,1134000,56700,1077300
OD010467,ORD006708,PROD0014,9,80000,0,720000,0,720000
OD010468,ORD006709,PROD0038,3,111000,5,333000,16650,316350
OD010469,ORD006710,PROD0159,8,285000,5,2280000,114000,2166000
OD010470,ORD006711,PROD0139,10,210000,5,2100000,105000,1995000
OD010471,ORD006711,PROD0198,2,26819,0,53638,0,53638
OD010472,ORD006711,PROD0060,2,150000,15,300000,45000,255000
OD010473,ORD006712,PROD0080,10,145000,2,1450000,29000,1421000
OD010474,ORD006713,PROD0193,10,348268,5,3482680,174134,3308546
OD010475,ORD006713,PROD0183,10,324367,7,3243670,227056.9,3016613.1
OD010476,ORD006714,PROD0063,9,140000,10,1260000,126000,1134000
OD010477,ORD006715,PROD0192,3,135661,5,406983,20349.15,386633.85
OD010478,ORD006715,PROD0116,6,162000,5,972000,48600,923400
OD010479,ORD006716,PROD0199,10,63002,5,630020,31501,598519
OD010480,ORD006716,PROD0010,8,75000,5,600000,30000,570000
OD010481,ORD006717,PROD0116,6,162000,5,972000,48600,923400
OD010482,ORD006717,PROD0198,7,26819,5,187733,9386.65,178346.35
OD010483,ORD006718,PROD0193,3,348268,5,1044804,52240.2,992563.8
OD010484,ORD006718,PROD0116,4,162000,7,648000,45360,602640
OD010485,ORD006719,PROD0009,8,75000,5,600000,30000,570000
OD010486,ORD006720,PROD0196,10,332371,0,3323710,0,3323710
OD010487,ORD006720,PROD0032,1,105000,5,105000,5250,99750
OD010488,ORD006721,PROD0061,5,155000,5,775000,38750,736250
OD010489,ORD006721,PROD0176,7,450000,5,3150000,157500,2992500
OD010490,ORD006722,PROD0106,5,140000,5,700000,35000,665000
OD010491,ORD006723,PROD0052,9,105000,2,945000,18900,926100
OD010492,ORD006724,PROD0004,7,60000,0,420000,0,420000
OD010493,ORD006724,PROD0037,4,105000,7,420000,29400,390600
OD010494,ORD006724,PROD0155,8,220000,0,1760000,0,1760000
OD010495,ORD006725,PROD0144,4,295000,0,1180000,0,1180000
OD010496,ORD006725,PROD0034,5,98000,10,490000,49000,441000
OD010497,ORD006726,PROD0181,3,90661,2,271983,5439.66,266543.34
OD010498,ORD006727,PROD0086,10,148000,2,1480000,29600,1450400
OD010499,ORD006727,PROD0140,5,225000,0,1125000,0,1125000
OD010500,ORD006728,PROD0135,10,350000,0,3500000,0,3500000
OD010501,ORD006728,PROD0024,6,98000,2,588000,11760,576240
OD010502,ORD006729,PROD0017,2,90000,0,180000,0,180000
OD010503,ORD006730,PROD0123,8,170000,0,1360000,0,1360000
OD010504,ORD006731,PROD0157,2,250000,10,500000,50000,450000
